"Mode of payment is required to make a payment","Mode de paiement est requis pour effectuer un paiement",""
"Please set default account in Expense Claim Type {0}","Veuillez définir le compte par défaut dans le Type de Note de Frais {0}",""
"Please set default payable account for the company {0}","Veuillez définir le compte créditeur par défaut pour la société {0}",""
"Row {0}# Allocated amount {1} cannot be greater than unclaimed amount {2}","La ligne {0} # Montant alloué {1} ne peut pas être supérieure au montant non réclamé {2}",""
"Sanctioned Amount cannot be greater than Claim Amount in Row {0}.","Le Montant Approuvé ne peut pas être supérieur au Montant Réclamé à la ligne {0}.",""
"Total advance amount cannot be greater than total claimed amount","Le montant total de l'avance ne peut être supérieur au montant total réclamé",""
"Total advance amount cannot be greater than total sanctioned amount","Le montant total de l'avance ne peut être supérieur au montant total approuvé",""
"Account {0} does not match with Company {1}","Le Compte {0} ne correspond pas à la Société {1}",""
"Please select weekly off day","Veuillez sélectionnez les jours de congé hebdomadaires",""
"The holiday on {0} is not between From Date and To Date","Le jour de vacances {0} n’est pas compris entre la Date Initiale et la Date Finale",""
"To Date cannot be before From Date","La date de fin ne peut pas être avant la date de début",""
"Password policy cannot contain spaces or simultaneous hyphens. The format will be restructured automatically","La politique de mots de passe ne peut contenir à la fois des espaces et des tirets. Le format va être restructuré automatiquement.",""
"Password policy for Salary Slips is not set","La politique de mot de passe pour les fiches de salaire n'est pas définie",""
"Name or Email is mandatory","Nom ou Email est obligatoire",""
"Show Employee","Afficher l'employé",""
"There are no vacancies under staffing plan {0}","Aucun poste ouvert dans le plan de dotation {0} ",""
"No Staffing Plans found for this Designation","Aucun plan de dotation trouvé pour cette désignation",""
"All Jobs","Tous les Emplois",""
"Current Job Openings","Offres d'Emploi Actuelles",""
"Job Openings for designation {0} already open \
					or hiring completed as per Staffing Plan {1}","Offre d'emploi pour la désignation {0} déjà ouverte \ ou recrutement complété selon le plan de dotation en personnel {1}",""
"Jobs","Emplois",""
"Apply Now","Choisir",""
"Allocation Expired!","Allocation expirée!",""
"Expire Allocation","Faire expirer l'allocation",""
"Leave Type {0} cannot be allocated since it is leave without pay","Le Type de congé {0} ne peut pas être alloué, car c’est un congé sans solde",""
"Leave Type {0} cannot be carry-forwarded","Le Type de congé {0} ne peut pas être reporté",""
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Congé ne peut être alloué avant le {0}, car le solde de congés a déjà été reporté dans la feuille d'allocation de congés futurs {1}",""
"Leaves must be allocated in multiples of 0.5","Les Congés doivent être alloués par multiples de 0,5",""
"To date cannot be before from date","La date de fin ne peut être antérieure à la date de début",""
"Total allocated leaves are more days than maximum allocation of {0} leave type for employee {1} in the period","Le nombre total de congés alloués est supérieur de plusieurs jours à l'allocation maximale du type de congé {0} pour l'employé {1} au cours de la période",""
"Total allocated leaves are more than days in the period","Le Total des feuilles attribuées est supérieur au nombre de jours dans la période",""
"Total leaves allocated is mandatory for Leave Type {0}","Le nombre total de congés alloués est obligatoire pour le type de congé {0}",""
"{0} already allocated for Employee {1} for period {2} to {3}","{0} déjà alloué pour l’Employé {1} pour la période {2} à {3}",""
"To Date cannot be less than From Date","La date de fin ne peut pas précéder la date de début",""
" (Half Day)","(Demi-Journée)",""
"Application period cannot be across two allocation records","La période de demande ne peut pas être sur deux périodes d'allocations",""
"Application period cannot be outside leave allocation period","La période de la demande ne peut pas être hors de la période d'allocation de congé",""
"Attendance for employee {0} is already marked for this day","La présence de l'employé {0} est déjà marquée pour cette journée",""
"Cannot find active Leave Period","Impossible de trouver une période de congés active",""
"Email sent to {0}","Email envoyé à {0}",""
"Employee {0} has already applied for {1} between {2} and {3} : ","L'employé {0} a déjà postulé pour {1} entre {2} et {3}:",""
"Half Day Date should be between From Date and To Date","La Date de Demi-Journée doit être entre la Date de Début et la Date de Fin",""
"Leave Blocked","Laisser Verrouillé",""
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Congé ne peut être demandé / annulé avant le {0}, car le solde de congés a déjà été reporté dans la feuille d'allocation de congés futurs {1}",""
"Leave of type {0} cannot be longer than {1}","Les Congés de type {0} ne peuvent pas être plus long que {1}",""
"Note: There is not enough leave balance for Leave Type {0}","Remarque : Le solde de congé est insuffisant pour le Type de congé {0}",""
"Only Leave Applications with status 'Approved' and 'Rejected' can be submitted","Seules les Demandes de Congés avec le statut 'Appouvée' ou 'Rejetée' peuvent être soumises",""
"Only users with the {0} role can create backdated leave applications","Seuls les utilisateurs avec le rôle {0} peuvent créer des demandes de congés antidatées.",""
"Optional Holiday List not set for leave period {0}","Une liste de vacances facultative n'est pas définie pour la période de congé {0}",""
"Please set default template for Leave Approval Notification in HR Settings.","Veuillez définir un modèle par défaut pour les notifications d'autorisation de congés dans les paramètres RH.",""
"Please set default template for Leave Status Notification in HR Settings.","Veuillez définir un modèle par défaut pour la notification de statut de congés dans les paramètres RH.",""
"Salary already processed for period between {0} and {1}, Leave application period cannot be between this date range.","Salaire déjà traité pour la période entre {0} et {1}, La période de demande de congé ne peut pas être entre cette plage de dates.",""
"The day(s) on which you are applying for leave are holidays. You need not apply for leave.","Le(s) jour(s) pour le(s)quel(s) vous demandez un congé sont des jour(s) férié(s). Vous n’avez pas besoin d’effectuer de demande.",""
"There is not enough leave balance for Leave Type {0}","Il n'y a pas assez de solde de congés pour les Congés de Type {0}",""
"Warning: Leave application contains following block dates","Attention : la demande de congé contient les dates bloquées suivantes",""
"You are not authorized to approve leaves on Block Dates","Vous n'êtes pas autorisé à approuver les congés sur les Dates Bloquées",""
"{0} applicable after {1} working days","{0} applicable après {1} jours ouvrés",""
"{0} is not in Optional Holiday List","{0} n'est pas dans la liste des jours fériés facultatifs",""
"{0}: From {0} of type {1}","{0} : Du {0} de type {1}",""
"Allocated Leaves","Congés alloués",""
"Available Leaves","Congés disponibles",""
"Pending Leaves","Congés en attente",""
"Total Allocated Leaves","Total des congés alloués",""
"Used Leaves","Congés utilisés",""
"Date is repeated","La Date est répétée",""
"Leaves Allocated Successfully for {0}","Congés Attribués avec Succès pour {0}",""
"No employee found","Aucun employé trouvé",""
"Leave Type {0} is not encashable","Le type de congé {0} n'est pas encaissable",""
"No Salary Structure assigned for Employee {0} on given date {1}","Aucune structure de salaire attribuée à l'employé {0} à la date donnée {1}",""
"You can only submit Leave Encashment for a valid encashment amount","Vous pouvez uniquement valider un encaissement de congé pour un montant d'encaissement valide",""
"Leave allocation %s is linked with leave application %s","L'allocation de congés %s est liée avec la demande de congés %s",""
"Only expired allocation can be cancelled","Seules les allocations expirées peuvent être annulées",""
"To date needs to be before from date","La date de fin doit être avant la date de début",""
"Grant","Subvention",""
"Grant Leaves","Accorder des congés",""
"Allocating leaves...","Allocation des congés en cours...",""
"Leaves has been granted sucessfully","Des feuilles ont été accordées avec succès",""
"No Employee Found","Aucun employé trouvé",""
"Skipping Leave Allocation for the following employees, as Leave Allocation records already exists against them. {0}","Attribution des congés de congé pour les employés suivants, car des dossiers de répartition des congés existent déjà contre eux. {0}",""
"To date can not be equal or less than from date","La date de fin ne peut être égale ou antérieure à la date de début",""
"Maximum leave allowed in the leave type {0} is {1}","La durée maximale autorisée pour le type de congé {0} est {1}",""
"Leave application is linked with leave allocations {0}. Leave application cannot be set as leave without pay","La demande congé est liée à la demande de congés {0}. Cette demande de congés ne peut pas être pour un congé sans solde.",""
"Create Repayment Entry","Créer une écriture de remboursement",""
"Against Loan: {0}","Pour le prêt: {0}",""
"Disbursed Amount cannot be greater than Loan Amount {0}","Le Montant Remboursé ne peut pas être supérieur au Montant du Prêt {0}",""
"Disbursement Date cannot be after Loan Repayment Start Date","La date de déboursement ne peut pas être après la date de début du remboursement",""
"Monthly Repayment Amount cannot be greater than Loan Amount","Montant du Remboursement Mensuel ne peut pas être supérieur au Montant du Prêt",""
"No repayments available for Journal Entry","Aucun remboursement disponible pour l'Écriture de journal",""
"No repayments selected for Journal Entry","Aucun remboursement sélectionné pour l'Écriture de journal",""
"Please enter Repayment Periods","Veuillez entrer les Périodes de Remboursement",""
"Please enter repayment Amount","Veuillez entrer le Montant de remboursement",""
"Create Loan","Créer un prêt",""
"Loan Amount cannot exceed Maximum Loan Amount of {0}","Le Montant du prêt ne peut pas dépasser le Montant Maximal du Prêt de {0}",""
"Repayment Amount must be greater than ","Le montant du remboursement doit être supérieur à ",""
"Company, Payment Account, From Date and To Date is mandatory","Société, compte de paiement, date de début et date de fin sont obligatoires",""
"Create Salary Slips","Créer les fiches de paie",""
"Creating Payment Entries......","Créer des écritures de paiement...",""
"Get Employees","Obtenir des employés",""
"Submit Salary Slip","Valider la Fiche de Paie",""
"This will submit Salary Slips and create accrual Journal Entry. Do you want to proceed?","Cela permettra de valider des bulletins de salaire et de créer une Écriture de journal d'accumulation. Voulez-vous poursuivre?",""
"Accrual Journal Entry for salaries from {0} to {1}","Ecritures de journal de provisions pour les salaires de {0} à {1}",""
"Cannot Submit, Employees left to mark attendance","Ne peut pas être soumis, certains employés n'ont pas pas validé leurs feuilles de présence",""
"Could not submit some Salary Slips","Les fiches de paie n'ont pas pu être soumises",""
"Creating Salary Slips...","Création des fiches de paie en cours...",""
"Fiscal Year {0} not found","Exercice Fiscal {0} introuvable",""
"No employees for the mentioned criteria","Aucun employé pour les critères mentionnés",""
"No salary slip found to submit for the above selected criteria OR salary slip already submitted","Aucune fiche de paie ne peut être soumise pour les critères sélectionnés ci-dessus OU la fiche de paie est déjà soumise",""
"Payment of {0} from {1} to {2}","Paiement de {0} de {1} à {2}",""
"Please set Default Payroll Payable Account in Company {0}","Veuillez définir le Compte Créditeur de Paie par Défaut pour la Société {0}",""
"Please set default account in Salary Component {0}","Veuillez définir le compte par défaut dans la Composante salariale {0}",""
"Please set {0}","Veuillez définir {0}",""
"Salary Slip submitted for period from {0} to {1}","Fiche de paie soumise pour la période du {0} au {1}",""
"Select interest income account in loan {0}","Veuillez sélectionner le compte de revenus d'intérêts dans le prêt {0}",""
"Submitting Salary Slips...","Soumission des bulletins de salaire ...",""
") for {0}",") pour {0}",""
"A {0} exists between {1} and {2} (","Un {0} existe entre {1} et {2} (",""
"End date can not be less than start date","La date de fin ne peut pas être avant la date de début",""
"Bonus Payment Date cannot be a past date","La date de paiement du bonus ne peut pas être une date passée",""
"Cannot create Retention Bonus for left Employees","Impossible de créer une prime de fidélisation pour les employés ayant quitté l'entreprise",""
"Employee relieved on {0} must be set as 'Left'","L'employé parti le {0} doit être défini comme 'Parti'",""
"Error in formula or condition: {0}","Erreur dans la formule ou dans la condition : {0}",""
"Leave Without Pay does not match with approved Leave Application records","Congé sans solde ne correspond pas aux Feuilles de Demandes de Congé Approuvées",""
"Name error: {0}","Erreur de Nom: {0}",""
"Net Pay cannot be less than 0","Salaire Net ne peut pas être inférieur à 0",""
"No active or default Salary Structure found for employee {0} for the given dates","Aucune Structure de Salaire active ou par défaut trouvée pour employé {0} pour les dates données",""
"Please set the Date Of Joining for employee {0}","Veuillez définir la Date d'Embauche pour l'employé {0}",""
"Salary Slip of employee {0} already created for this period","Fiche de Paie de l'employé {0} déjà créée pour cette période",""
"Salary Slip of employee {0} already created for time sheet {1}","Fiche de Paie de l'employé {0} déjà créée pour la feuille de temps {1}",""
"Salary Structure Missing","Grille des Salaires Manquante",""
"Syntax error in condition: {0}","Erreur de syntaxe dans la condition: {0}",""
"Syntax error in formula or condition: {0}","Erreur de syntaxe dans la formule ou condition : {0}",""
"There are more holidays than working days this month.","Il y a plus de vacances que de jours travaillés ce mois-ci.",""
"To date cannot be before From date","La date de fin ne peut pas être avant la date de début",""
"Total working hours should not be greater than max working hours {0}","Le nombre total d'heures travaillées ne doit pas être supérieur à la durée maximale du travail {0}",""
"{0}: Employee email not found, hence email not sent","{0} : Adresse email de l'employé introuvable : l’email n'a pas été envoyé",""
"Assign","Attribuer",""
"Assign Salary Structure","Affecter la structure salariale",""
"Assign to Employees","Attribuer aux employés",""
"Filter Employees By (Optional)","Filtrer les employés par (optionnel)",""
"Preview Salary Slip","Aperçu de la fiche de paie",""
"Show Salary Slip","Afficher la Fiche de Salaire",""
"Assigning Structures...","Attribution des structures...",""
"Max benefits should be greater than zero to dispense benefits","Les prestations sociales maximales doivent être supérieures à zéro pour être calculées",""
"Net pay cannot be negative","Salaire Net ne peut pas être négatif",""
"Salary Structure should have flexible benefit component(s) to dispense benefit amount","La structure salariale devrait comporter une ou plusieurs composantes de prestation sociales variables pour la distribution du montant de la prestation",""
"Skipping Salary Structure Assignment for the following employees, as Salary Structure Assignment records already exists against them. {0}","Omission de l'attribution d'une structure salariale pour les employés suivants, car ils ont déjà une structure attribuée: {0}",""
"Structures have been assigned successfully","Les structures ont été attribuées avec succès",""
"There's no Employee with Salary Structure: {0}. \
			Assign {1} to an Employee to preview Salary Slip","Il n'y aucun employé lié à la structure salariale: {0}. \
			Affectez {1} à un employé pour prévisualiser une fiche de paie",""
"Total flexible benefit component amount {0} should not be less than max benefits {1}","Le montant total des avantages flexibles {0} ne doit pas être inférieur au maximum des avantages {1}",""
"From Date {0} cannot be after employee's relieving Date {1}","La date de début {0} ne peut pas être après la date de départ de l'employé {1}",""
"From Date {0} cannot be before employee's joining Date {1}","La date de départ {0} ne peut pas être antérieure à la date d'arrivée de l'employé {1}",""
"Salary Structure Assignment for Employee already exists","Une attribution de structure salariale existe déjà pour cet employé",""
"Employee {0} has already applied for {1} on {2} : ","L'employé {0} a déjà postulé pour {1} le {2}:",""
"Attendance has been marked as per employee check-ins","La présence a été enregistrée sur la base des enregistrements d'entrées de l'employé",""
"Please enter the designation","Veuillez sélectionner une désignation",""
"Vacancies cannot be lower than the current openings","Les postes ouverts ne peuvent pas être moins nombreux que les offres actuelles",""
"Please select Company and Designation","Veuillez sélectionner la société et la désignation",""
"Staffing Plan {0} already exist for designation {1}","Le plan de dotation en personnel {0} existe déjà pour la désignation {1}",""
"Subsidiary companies have already planned for {1} vacancies at a budget of {2}. \
				Staffing Plan for {0} should allocate more vacancies and budget for {3} than planned for its subsidiary companies","Les filiales ont déjà prévu {1} postes vacants pour un budget de {2}. \ Le plan de dotation pour {0} devrait prévoir plus de postes vacants et un budget plus élevé pour {3} que celui prévu pour ses filiales",""
"You can only plan for upto {0} vacancies and budget {1} \
				for {2} as per staffing plan {3} for parent company {4}.","Vous pouvez uniquement planifier jusqu'à {0} postes vacants et un budget de {1} \ pour {2} d'après le plan de dotation en personnel {3} pour la société mère {4}.",""
"{0} vacancies and {1} budget for {2} already planned for subsidiary companies of {3}. \
				You can only plan for upto {4} vacancies and and budget {5} as per staffing plan {6} for parent company {3}.","{0} postes vacants et budget {1} pour {2} déjà prévus pour les filiales de {3}. \ Vous ne pouvez planifier que jusqu'à {4} postes vacants et un budget de {5} d'après le plan de dotation en personnel {6} pour la société mère {3}.",""
"End time cannot be before start time","L'heure de fin ne peut pas être avant l'heure de début",""
"{0} must be submitted","{0} doit être soumis",""
"Training Events","Événements de formation",""
"Attendance From Date and Attendance To Date is mandatory","La Date de Présence Depuis et la Date de Présence Jusqu'à sont obligatoires",""
"Error in some rows","Erreur dans certaines lignes",""
"Import Successful","Import réussi",""
"Importing {0} of {1}","Import de {0} sur {1}",""
"Please select a csv file","Veuillez sélectionner un fichier csv",""
"Please setup numbering series for Attendance via Setup > Numbering Series","Veuillez définir un nom de série pour les présences via Paramètres > Nom de série",""
"Insurance Start date should be less than Insurance End date","Date de Début d'Assurance devrait être antérieure à la Date de Fin d'Assurance",""
"Last carbon check date cannot be a future date","La date de dernière vérification carbone ne peut être dans le futur",""
"This is based on logs against this Vehicle. See timeline below for details","Basé sur les journaux de ce Véhicule. Voir la chronologie ci-dessous pour plus de détails",""
"Expense Claim","Note de Frais","context"
"Current Odometer reading entered should be greater than initial Vehicle Odometer {0}","Le Compteur(kms) Actuel entré devrait être plus grand que le Compteur(kms) initial du Véhicule {0}",""
"Expense Claim for Vehicle Log {0}","Note de Frais pour Indémnité Kilométrique {0}",""
"Expense Claim {0} already exists for the Vehicle Log","Note de Frais {0} existe déjà pour l'Indémnité Kilométrique",""
"Service Item,Type,frequency and expense amount are required","Un Article de Service, le Type, la fréquence et le montant des frais sont exigés",""
"Hello","Bonjour",""
"Please share your feedback to the training by clicking on 'Training Feedback' and then 'New'","Partagez vos commentaires sur la formation en cliquant sur 'Retour d'Expérience de la formation', puis 'Nouveau'",""
"Event Link","Lien de l'événement",""
"Event Location","Lieu de l'Événement",""
"Timing","Heure",""
"Training Event:","Evénement de formation",""
"More","Plus",""
"No more updates","Pas de mise à jour supplémentaire",""
"Debit A/C Number","Numéro de compte à débiter",""
"Employee A/C Number","Numéro de compte de l'employé",""
"IFSC Code","Code IFSC",""
"Net Salary Amount","Montant du salaire net",""
"Payroll Number","Numéro de fiche de paie",""
"Replies","Réponses",""
"Date of Birth","Date de naissance","context"
"From date can not be greater than than To date","La date de début ne peut pas être supérieure à la date de fin",""
"Leaves Taken","Congés pris",""
"Taken","Pris",""
"EMI","EMI",""
"Please select month and year","Veuillez sélectionner le mois et l'année",""
"Total Absent","Total des Absences",""
"Total Early Exits","Total des départs anticipés",""
"Total Late Entries","Total des arrivées tardives",""
"Total Leaves","Total des Congés",""
"Total Present","Total des Présents",""
"From","Unité de mesure initiale","context"
"Document Status","Statut du document",""
"From","Unité de mesure initiale","context"
"Salary Slip ID","ID Fiche de Paie",""
"Fuel Expense","Dépenses de carburant",""
"License","Licence",""
"Log","Journal",""
"Service Expense","Frais de Service",""
"Employee {0} of grade {1} have no default leave policy","L'employé {0} avec l'échelon {1} n'a pas de politique de congé par défaut",""
"From date can not be less than employee's joining date","La date de départ ne peut être antérieure à la date d'arrivée de l'employé",""
"Future dates not allowed","Dates futures non autorisées",""
"More than one selection for {0} not allowed","Vous ne pouvez pas avoir plus d'une sélection pour {0}",""
"Please set leave policy for employee {0} in Employee / Grade record","Veuillez définir la politique de congé pour l'employé {0} dans le dossier Employé / Grade",""
"To date can not be less than from date","La date de fin ne peut être antérieure à la date de début",""
"Create Maintenance Visit","Créer une visite de maintenance",""
"Please save first","Veuillez sauvegarder d'abord",""
"Row {0}:Start Date must be before End Date","Ligne {0} : La Date de Début doit être avant la Date de Fin",""
"Maintenance Schedule is not generated for all the items. Please click on 'Generate Schedule'","L'Échéancier d'Entretien n'est pas créé pour tous les articles. Veuillez clicker sur 'Créer un Échéancier'",""
"Maintenance Schedule {0} exists against {1}","Un Calendrier de Maintenance {0} existe pour {1}",""
"Maintenance start date can not be before delivery date for Serial No {0}","La date de début d'entretien ne peut pas être antérieure à la date de livraison pour le N° de série {0}",""
"Please click on 'Generate Schedule'","Veuillez cliquer sur ""Générer calendrier''",""
"Please click on 'Generate Schedule' to fetch Serial No added for Item {0}","Veuillez cliquer sur ‘Générer Calendrier’ pour récupérer le N° Série ajouté à l'article {0}",""
"Please click on 'Generate Schedule' to get schedule","Veuillez cliquer sur ‘Générer Calendrier’ pour obtenir le calendrier",""
"Please enter Maintaince Details first","Veuillez d’abord entrer les Détails de Maintenance",""
"Please mention no of visits required","Veuillez indiquer le nb de visites requises",""
"Please select Incharge Person's name","Veuillez sélectionner le nom du/de la Responsable",""
"Please select Start Date and End Date for Item {0}","Veuillez sélectionner la Date de Début et Date de Fin pour l'Article {0}",""
"Please select a Sales Person for item: {0}","Veuillez sélectionner un commercial pour l'article: {0}",""
"Please select item code","Veuillez sélectionner un code d'article",""
"Reference: {0}, Item Code: {1} and Customer: {2}","Référence: {0}, Code de l'article: {1} et Client: {2}",""
"Row {0}: To set {1} periodicity, difference between from and to date \
						must be greater than or equal to {2}","""Ligne {0} : Pour régler la périodicité de {1}, la différence entre la date de début et la date de fin \
doit être supérieure ou égale à {2}""",""
"Serial No {0} is under maintenance contract upto {1}","N° de série {0} est sous contrat de maintenance jusqu'à {1}",""
"Serial No {0} is under warranty upto {1}","N° de série {0} est sous garantie jusqu'au {1}",""
"Serial No {0} not found","N° de série {0} introuvable",""
"Setting Events to {0}, since the Employee attached to the below Sales Persons does not have a User ID{1}","Définir les Événements à {0}, puisque l'employé attaché au Commercial ci-dessous n'a pas d'ID Utilisateur {1}",""
"Start date should be less than end date for Item {0}","La date de début doit être antérieure à la date de fin pour l'Article {0}",""
"Cancel Material Visits {0} before cancelling this Maintenance Visit","Annuler les Visites Matérielles {0} avant d'annuler cette Visite de Maintenance",""
"Serial No {0} does not exist","N° de série {0} n’existe pas",""
"To {0}","À {0}",""
"Create Purchase Order","Créer une commande fournisseur",""
"Create Sales Order","Créer une commande client",""
"View Orders","Afficher les commandes",""
"From date cannot be greater than To date","La date de début ne peut pas être après la date de fin",""
"Alternate Item","Article alternatif",""
"Browse BOM","Parcourir la LDM",""
"Duplicate","Dupliquer",""
"Enter Value","Entrer une valeur",""
"Qty To Manufacture","Quantité À Produire","context"
"You can not change rate if BOM mentioned agianst any item","Vous ne pouvez pas modifier le taux si la LDM est mentionnée pour un article",""
"A BOM with name {0} already exists for item {1}.
					<br> Did you rename the item? Please contact Administrator / Tech support
				","Une nomenclature avec le nom {0} existe déjà pour l'article {1}. Avez vous renommé l'article ? Veuillez contacter votre administrateur / support technique.",""
"All BOMs","Toutes les LDM",""
"BOM #{0}: Raw material cannot be same as main Item","LDM # {0}: La matière première ne peut pas être identique à l'article principal",""
"BOM recursion: {0} cannot be parent or child of {1}","Récursion de liste de matériaux: {0} ne peut pas être le parent ou l'enfant de {1}",""
"BOM {0} does not belong to Item {1}","LDM {0} n’appartient pas à l'article {1}",""
"BOM {0} must be active","LDM {0} doit être active",""
"BOM {0} must be submitted","LDM {0} doit être soumise",""
"Boms","Listes de Matériaux",""
"Cannot deactivate or cancel BOM as it is linked with other BOMs","Désactivation ou annulation de la LDM impossible car elle est liée avec d'autres LDMs",""
"Cost Updated","Coût Mise à Jour",""
"Currency of the price list {0} must be {1} or {2}","La devise de la liste de prix {0} doit être {1} ou {2}",""
"Item {0} does not exist in the system or has expired","L'article {0} n'existe pas dans le système ou a expiré",""
"Item: {0} does not exist in the system","Article : {0} n'existe pas dans le système",""
"Non stock items","Articles non stockés",""
"Operating Cost as per Work Order / BOM","Coûts opérationnels de l'ordre de travail / BOM",""
"Operations cannot be left blank","Les opérations ne peuvent pas être laissées vides",""
"Please select Price List","Veuillez sélectionner une Liste de prix",""
"Please select a BOM","Veuillez sélectionner une LDM",""
"Price not found for item {0} in price list {1}","Aucun prix trouvé pour l'article {0} dans la liste de prix {1}",""
"Quantity required for Item {0} in row {1}","Quantité requise pour l'Article {0} à la ligne {1}",""
"Quantity should be greater than 0","Quantité doit être supérieure à 0",""
"Raw Materials cannot be blank.","Matières Premières ne peuvent pas être vides.",""
"Row {0}: Currency of the BOM #{1} should be equal to the selected currency {2}","Ligne {0} : La devise de la LDM #{1} doit être égale à la devise sélectionnée {2}",""
"Same item has been entered multiple times. {0}","Le même objet a été saisi à plusieurs reprises. {0}",""
"{0} not found for item {1}","{0} introuvable pour l'article {1}",""
"Open BOM {0}","Ouvrir LDM {0}",""
"Open Item {0}","Ouvrir l'Article {0}",""
"Not active","Non actif",""
"Latest price updated in all BOMs","Prix les plus récents mis à jour dans toutes les LDMs",""
"BOM recursion: {0} cannot be child of {1}","Récursion de liste de matériaux: {0} ne peut pas être un enfant de {1}",""
"Current BOM and New BOM can not be same","La LDM actuelle et la nouvelle LDM ne peuvent être pareilles",""
"Queued for replacing the BOM. It may take a few minutes.","En file d'attente pour remplacer la LDM. Cela peut prendre quelques minutes.",""
"Queued for updating latest price in all Bill of Materials. It may take a few minutes.","Mise à jour des prix les plus récents dans toutes les Listes de Matériaux en file d'attente. Cela peut prendre quelques minutes.",""
"The selected BOMs are not for the same item","Les LDMs sélectionnées ne sont pas pour le même article",""
"Complete Job","Job complet",""
"Completed Quantity","Quantité produite",""
"Pause","Pause",""
"Start","Démarrer",""
"Start Job","Démarrer le travail",""
"Row {0} : Operation is required against the raw material item {1}","Ligne {0}: l'opération est requise pour l'article de matière première {1}",""
"Row {0}: From Time and To Time of {1} is overlapping with {2}","Ligne {0} : Heure de Début et Heure de Fin de {1} sont en conflit avec {2}",""
"Row {0}: From time must be less than to time","Ligne {0}: L'heure de début doit être inférieure à l'heure de fin",""
"The total completed qty({0}) must be equal to qty to manufacture({1})","La quantité terminée ({0}) doit être égale à la quantité à produire ({1})",""
"Time logs are required for job card {0}","Des feuilles de temps sont nécessaires pour la carte de travail {0}",""
"Total completed qty can not be greater than for quantity","La quantité complétée totale ne peut pas être supérieure à la quantité demandée",""
"Total completed qty must be greater than zero","La quantité complétée totale doit être supérieure à zéro",""
"Completed","Terminé","context"
"Work In Progress","Travaux en cours","context"
"Actual Qty: Quantity available in the warehouse.","Qté actuelle: Quantité disponible dans l'entrepôt",""
"Do you want to submit the material request","Voulez-vous soumettre la demande de matériel",""
"Item {0}: {1} qty produced, ","Article {0}: {1} quantité produite,",""
"Item {0}: {1} qty produced. ","Article {0}: {1} qté produite",""
"Ordered Qty: Quantity ordered for purchase, but not received.","Qté commandée: Quantité commandée au fournisseur, mais non reçue",""
"Planned Qty: Quantity, for which, Work Order has been raised, but is pending to be manufactured.","Qté planifiée: Quantité pour laquelle un ordre de travail a été émis, mais en attente de mise en production",""
"Please enter Item first","Veuillez d’abord entrer l'Article",""
"Projected Quantity Formula","Formule de quantité projetée",""
"Requested Qty: Quantity requested for purchase, but not ordered.","Qté demandée: Quantité à acheter, mais non commandée",""
"Reserved Qty for Production: Raw materials quantity to make manufacturing items.","Qté réservée pour la production: Quantité de matières premières nécessaire à la production d'articles manufacturés.",""
"Reserved Qty for Subcontract: Raw materials quantity to make subcontracted items.","Qté réservée pour la sous-traitance: Quantité de matières premières nécessaire à la sous-traitance d'articles.",""
"Reserved Qty: Quantity ordered for sale, but not delivered.","Qté réservée: Quantité vendue, mais non livrée",""
"As raw materials projected quantity is more than required quantity, there is no need to create material request.
			Still if you want to make material request, kindly enable <b>Ignore Existing Projected Quantity</b> checkbox","La quantité de matières premières projetée étant supérieure à la quantité requise, il n'y pas besoin de créer une demande de matériel.
			Cependant, si vous souhaitez faire une demande de matériel, veuillez activer la case <b>Ignorer les quantités projetées en cours</b>",""
"For row {0}: Enter Planned Qty","A la ligne {0}: Entrez la quantité planifiée",""
"Items are required to pull the raw materials which is associated with it.","Des articles sont nécessaires pour récupérer les matières premières qui leur sont associées.",""
"No Work Orders created","Aucun ordre de travail créé",""
"No material request created","Aucune demande de matériel créée",""
"Please enter Material Requests in the above table","Veuillez entrer les Demandes de Matériel dans le tableau ci-dessus",""
"Please enter Planned Qty for Item {0} at row {1}","Veuillez entrer la Qté Planifiée pour l'Article {0} à la ligne {1}",""
"Please enter Sales Orders in the above table","Veuillez entrer des Commandes Clients dans le tableau ci-dessus",""
"Please select BOM for Item in Row {0}","Veuillez sélectionnez une LDM pour l’Article à la Ligne {0}",""
"Sales orders are not available for production","Aucune commande client n'est disponible pour la production",""
"UOM Conversion factor ({0} -> {1}) not found for item: {2}","Facteur de conversion d'unité de mesure ({0} -> {1}) introuvable pour l'article: {2}",""
"{0} created","{0} créé",""
"Create BOM","Créer une liste de matériaux",""
"Create Job Card","Créer une carte de travail",""
"Create Pick List","Créer une liste de sélection",""
"Finish","Terminer",""
"For Job Card","Pour carte de travail",""
"For Quantity must be greater than zero","Pour que la quantité soit supérieure à zéro",""
"For Quantity must be less than quantity {0}","Pour que la quantité doit être inférieure à la quantité {0}",""
"Material Consumption","Consommation de matériel",""
"Max: {0}","Max : {0}",""
"Please enter Production Item first","Veuillez d’abord entrer l'Article en Production",""
"Please set the Item Code first","Veuillez définir le Code d'Article en premier",""
"Qty for {0}","Qté pour {0}",""
"Quantity must not be more than {0}","Quantité ne doit pas être plus de {0}",""
"Quantity to Manufacture","Quantité à produire",""
"Select Quantity","Sélectionner une quantité",""
